full_name,age,gender,employment_status,occupation,monthly_income,education_level,residential_status,marital_status,employment_duration,industry,hobbies,user_id,num_accounts,total_account_balance,avg_daily_balance,total_monthly_inflow,total_monthly_outflow,num_wallets,total_wallet_balance,avg_wallet_transaction,num_utility_bills,avg_utility_amount,overdue_bills,rent_amount,rent_status,monthly_plan_cost,credit_score,risk_category
Mark Robinson,27,Female,Contract,Clothing/textile technologist,11693.67,Master,Rent,Single,1,Finance,['Cooking'],32a092f5-3212-4863-81d7-8c1c324cdcf8,2,2946.18,4601.38,23941.55,19208.0,2,594.03,47.31,3,194.74666666666667,0,1441.06,Paid,123.0,570,High
Christopher Leon,21,Male,Contract,Tour manager,13294.17,Diploma,Rent,Married,4,Manufacturing,"['Traveling', 'Photography', 'Gaming']",a0fc9db4-ee3a-43b3-8de6-90fdad3bd7d1,1,1316.69,6399.43,12264.98,11597.22,3,456.15,58.91333333333333,4,128.62,0,709.98,Paid,103.0,553,High
Natalie Lloyd,29,Male,Fresh Graduate,Broadcast engineer,4612.29,Diploma,Rent,Single,7,Education,"['Cooking', 'Photography']",5e5d417a-c84f-4310-991e-a5b53be1c57a,2,15574.31,6266.605,9451.82,6717.5,4,1077.51,53.3,4,179.3575,0,1004.8,Paid,121.0,537,High
Taylor May,25,Female,Employed,Contractor,5990.05,Master,Family Home,Married,1,Education,"['Traveling', 'Music', 'Fitness']",8a0157fb-8929-4c14-b213-c1097b58558d,1,11718.86,5163.77,5789.83,3872.51,2,586.5600000000001,62.46,2,168.15,0,970.04,Paid,77.0,502,High
Ann Wallace,27,Female,Employed,Civil Service fast streamer,9500.78,Diploma,Family Home,Single,5,Technology,"['Sports', 'Reading']",8f89d9b3-8601-4159-b714-01aad8992cf2,2,17286.059999999998,4139.075,18879.15,16416.66,2,224.8,54.345,3,145.49666666666667,0,1218.54,Pending,130.0,566,High
Jessica Williams,28,Male,Contract,Clinical cytogeneticist,13768.37,Bachelor,Family Home,Married,7,Manufacturing,"['Reading', 'Traveling', 'Music']",a76eaa54-08ac-48fd-bcde-4e7b6421c052,2,5333.7300000000005,4540.395,26177.989999999998,23453.72,3,1126.6,75.85000000000001,2,169.94,0,846.72,Paid,149.0,601,Medium
Elizabeth Dickerson,26,Male,Contract,"Engineer, energy",3137.04,Master,Family Home,Married,1,Education,"['Traveling', 'Photography']",f1264064-5517-4e96-a8de-e50bc11b05ca,2,14048.97,8318.425,6202.219999999999,4959.06,2,631.29,56.09,4,211.91,0,597.97,Paid,130.0,633,Medium
Jeffrey Lawrence,28,Female,Contract,Civil Service fast streamer,5558.55,Diploma,Family Home,Single,5,Education,"['Fitness', 'Gaming']",8a3f1945-e424-46b9-a537-62fe1c4e29d1,2,11899.72,4288.955,10973.310000000001,8403.17,2,725.13,57.81,2,155.715,0,1507.28,Pending,118.0,529,High
Dawn Greer,30,Male,Fresh Graduate,"Surveyor, mining",10510.3,Bachelor,Family Home,Married,6,Healthcare,"['Traveling', 'Cooking', 'Reading']",b8f69632-465c-4f37-af11-73d5afe9be6a,1,7389.88,4278.82,11176.02,8173.12,3,774.56,71.05666666666667,2,172.86,0,820.11,Paid,44.0,460,High
Jennifer Sims,29,Female,Employed,Microbiologist,13113.38,Master,Family Home,Married,0,Healthcare,['Traveling'],9f2596ad-8d79-4536-82e9-8baa5c7f7925,1,10026.89,7210.39,12949.66,11072.42,2,685.95,50.39,4,168.4375,0,1951.17,Paid,106.0,496,High
Misty Allen,28,Female,Fresh Graduate,Politician's assistant,4236.09,Master,Family Home,Married,5,Manufacturing,['Photography'],e5bdbba4-bee4-40ca-b303-c0e5be7ea0b7,2,8380.41,4021.965,8323.34,6461.120000000001,4,1371.08,47.94,2,196.01500000000001,0,1094.55,Paid,148.0,523,High
Daniel Benson,29,Male,Employed,"Engineer, automotive",5240.43,Master,Family Home,Single,6,Education,['Traveling'],35305eee-3d0f-40e4-9786-762d36339665,1,5980.85,8438.8,5039.96,3685.35,3,602.36,68.60666666666667,4,226.7875,0,807.13,Paid,103.0,533,High
Susan Alvarado,29,Female,Fresh Graduate,Bookseller,10332.21,Bachelor,Rent,Married,0,Technology,"['Photography', 'Fitness']",8da92171-49c2-42fd-bf6a-e3e29cd2893d,2,14316.32,6394.505,19120.41,16583.83,4,1221.6200000000001,58.815,4,118.77,0,1020.55,Paid,103.0,498,High
Nicholas Jones,21,Female,Employed,"Social research officer, government",12622.58,Master,Family Home,Married,4,Education,['Music'],0512feca-5e84-4217-8e8e-8fe2516104ee,2,10066.33,3450.405,24507.559999999998,18620.15,2,377.19000000000005,40.56,3,100.09666666666665,0,913.13,Paid,45.0,635,Medium
Joseph Ross,30,Female,Employed,Television floor manager,3587.11,Bachelor,Rent,Married,9,Education,['Reading'],4ff813b0-3506-4edd-a492-19aafdfe69a9,2,5060.96,6702.325,7308.18,4741.78,3,677.22,37.4,2,111.77000000000001,0,1501.19,Paid,39.0,538,High
John Gomez,27,Male,Fresh Graduate,Biomedical scientist,7597.18,Master,Rent,Married,1,Manufacturing,"['Sports', 'Gaming', 'Music']",21aba3de-d392-4250-8b1b-fcc23f8790ae,2,6500.5,7523.6900000000005,14623.36,11288.92,4,1594.1100000000001,62.785,2,73.44500000000001,0,1414.77,Paid,115.0,524,High
Shelley Snyder,22,Male,Employed,"Conservation officer, nature",9978.53,Master,Family Home,Single,5,Education,"['Sports', 'Gaming', 'Fitness']",444c2ef0-de17-4026-86fd-c8d877e3ecd0,1,6667.82,9294.98,9161.07,7069.06,3,921.53,80.03666666666668,4,180.7325,2,1901.2,Paid,144.0,454,High
Christine Wood,21,Female,Contract,"Designer, interior/spatial",13698.35,Bachelor,Rent,Single,6,Technology,"['Traveling', 'Photography']",4be46443-94a3-4e5b-9d00-fd5555b21726,2,18687.35,6730.165,26855.68,22513.0,4,879.25,41.625,2,181.64000000000001,0,1482.13,Paid,52.0,665,Medium
Robert Wilson,30,Female,Contract,Health and safety adviser,2973.71,Master,Rent,Married,1,Healthcare,"['Gaming', 'Fitness', 'Reading']",cdf0639b-c20f-45e9-91b2-32e41457b469,2,4824.67,5451.805,6364.25,4823.47,2,451.41999999999996,71.83500000000001,4,214.45749999999998,0,1784.58,Paid,114.0,499,High
Christopher Duke,24,Female,Fresh Graduate,Broadcast presenter,6488.94,Bachelor,Family Home,Single,4,Finance,['Sports'],27169278-5daa-4e1a-8080-fa1842ecbf67,2,19570.36,6666.795,12631.11,9046.82,2,207.79000000000002,63.765,2,147.395,0,1875.12,Paid,140.0,543,High
Mary Williams,30,Female,Employed,Advertising copywriter,11218.65,Master,Rent,Married,6,Healthcare,['Cooking'],98ca46e8-dc3e-4f45-8107-f17e3086c10c,1,1677.81,5302.79,11169.59,9638.58,3,500.12,76.22666666666667,4,172.4475,0,1446.37,Paid,142.0,464,High
John Wagner,24,Male,Fresh Graduate,"Surveyor, insurance",13730.71,Diploma,Rent,Married,0,Healthcare,"['Cooking', 'Sports', 'Reading']",83e18439-1fff-43aa-80f6-48d51492fdb5,2,4551.3099999999995,4302.335,28354.87,18146.41,2,598.6800000000001,46.425,2,135.88,0,542.29,Paid,62.0,625,Medium
Shannon Jackson,22,Male,Fresh Graduate,Product designer,3022.91,Bachelor,Family Home,Single,4,Manufacturing,"['Sports', 'Fitness']",34a41733-5d66-4d34-95ee-5906679b4e32,1,4573.53,7079.26,2775.72,1877.01,3,749.0699999999999,48.63666666666666,3,177.98666666666668,0,1575.77,Paid,150.0,586,High
James Romero,28,Male,Contract,Technical brewer,7600.02,Master,Rent,Married,8,Finance,"['Reading', 'Music', 'Sports']",b582112e-cbeb-4222-9716-f82d6e1ea30b,1,5478.77,7459.14,7786.61,5955.62,3,994.38,66.46,4,216.4775,1,1759.46,Paid,52.0,539,High
Mitchell Ibarra,27,Male,Fresh Graduate,Analytical chemist,8866.63,Bachelor,Rent,Single,0,Technology,['Reading'],d84841b9-4b02-46d0-b361-079f6894e72c,2,23734.019999999997,4442.735000000001,17351.16,15099.720000000001,2,519.01,48.225,2,279.845,0,702.96,Paid,126.0,566,High
Nancy Jones,23,Female,Employed,"Geneticist, molecular",14274.41,Bachelor,Family Home,Single,3,Education,"['Sports', 'Traveling', 'Gaming']",6f1b29ab-396a-4613-ac3e-60418bce3644,1,12547.77,8047.22,14579.21,12626.48,2,223.74,67.15,3,215.50333333333333,0,1057.04,Paid,124.0,475,High
Taylor Bullock,21,Female,Fresh Graduate,"Designer, industrial/product",4051.89,Bachelor,Family Home,Married,7,Technology,"['Sports', 'Cooking', 'Music']",51f991cc-6961-4360-8082-800d8114bba2,1,6037.31,5276.44,4134.12,3623.93,3,637.94,48.453333333333326,3,170.7266666666667,0,776.73,Paid,56.0,691,Medium
Deborah Cook,28,Male,Fresh Graduate,Fast food restaurant manager,7506.38,Master,Family Home,Single,0,Healthcare,"['Music', 'Traveling']",07475999-d3d8-4514-b9f6-139287d98bf5,2,9262.97,5871.85,15510.130000000001,9368.759999999998,4,1154.78,60.95,3,191.00333333333333,0,1196.87,Paid,55.0,494,High
Bianca Johnson,24,Male,Contract,Chief Executive Officer,8530.51,Bachelor,Family Home,Single,4,Technology,['Cooking'],2fe77c0a-a17e-4336-87d6-9cf81e35acb2,2,21507.74,7405.914999999999,17375.1,13704.89,2,541.99,55.495000000000005,4,88.4025,0,1562.93,Paid,132.0,566,High
Brandon Walker,27,Male,Employed,"Surveyor, quantity",12079.01,Master,Rent,Single,6,Education,"['Cooking', 'Fitness', 'Gaming']",a121e699-6141-4bcc-9235-d7403be2ff87,2,21375.010000000002,6512.4400000000005,23713.75,17744.17,3,785.0,72.83999999999999,2,256.525,0,566.46,Paid,99.0,622,Medium
Katelyn Miranda,21,Female,Employed,Aeronautical engineer,4730.96,Bachelor,Family Home,Married,0,Technology,"['Music', 'Traveling']",b2bc54f7-5ef8-401f-9af1-5070f4b40fef,2,15819.85,8028.515,9746.65,6271.04,4,1096.05,37.7225,3,184.70666666666668,0,1454.71,Paid,51.0,546,High
Kenneth Howell,24,Female,Fresh Graduate,Probation officer,7706.35,Bachelor,Rent,Married,3,Technology,['Traveling'],894a18ce-3776-4dad-a6df-f1878b98877e,1,10166.45,1566.26,7185.12,6878.66,3,539.39,34.78666666666667,2,156.995,0,1604.71,Paid,104.0,626,Medium
Patricia Nelson,25,Male,Employed,Quantity surveyor,11896.35,Bachelor,Family Home,Married,8,Education,"['Sports', 'Cooking', 'Music']",4312c377-b845-4366-a9e9-eb95df70b9f2,1,12133.35,8594.54,13023.1,7479.63,3,554.9100000000001,52.24666666666667,3,125.21333333333332,0,795.89,Paid,87.0,703,Low
Joyce King,23,Female,Contract,Podiatrist,13124.46,Master,Rent,Married,1,Education,"['Sports', 'Fitness', 'Cooking']",7030b471-abcd-4ceb-9fd7-357dc1052422,1,4996.18,8404.6,13046.14,9713.15,3,836.5899999999999,86.12333333333333,3,193.70000000000002,0,818.78,Paid,146.0,548,High
James Baker,29,Female,Fresh Graduate,Sales promotion account executive,4801.13,Bachelor,Family Home,Married,5,Technology,"['Reading', 'Gaming']",defb5b4e-b6f3-40e3-9b56-325edcffc38d,2,17425.18,5575.3949999999995,9348.46,6851.360000000001,2,639.28,29.325000000000003,4,281.88,0,682.82,Paid,78.0,681,Medium
Lauren Meyers,23,Female,Employed,Professor Emeritus,5200.67,Bachelor,Rent,Single,8,Manufacturing,"['Music', 'Sports']",0d51e75f-dea1-4b18-bc44-46d874434f73,1,10557.31,2306.55,5714.48,4394.14,3,944.8199999999999,47.51333333333334,3,148.96,0,895.91,Paid,89.0,473,High
Heather Brown,29,Male,Employed,Pension scheme manager,11481.72,Master,Rent,Single,0,Education,['Music'],8c8e1bed-b35c-4d71-98cd-127b1dce5d42,1,13597.17,9144.81,10349.7,7755.42,2,728.1099999999999,46.655,4,179.5725,0,567.57,Paid,64.0,487,High
Scott White,22,Male,Fresh Graduate,Multimedia programmer,13813.52,Diploma,Rent,Married,4,Technology,"['Sports', 'Reading']",9c1588bd-185b-47ad-82fa-32ffe357e0fa,1,7448.56,6109.58,13857.97,9837.66,4,980.59,57.8975,3,241.54,0,994.55,Paid,56.0,676,Medium
Melissa Preston,29,Female,Employed,"Surveyor, hydrographic",4220.97,Bachelor,Rent,Single,6,Healthcare,"['Gaming', 'Reading', 'Music']",71f56c39-7c88-4577-88bc-96c5ef12ee38,1,7073.62,5846.63,4125.4,3205.78,4,883.11,75.32000000000001,4,163.1975,0,1857.88,Paid,114.0,643,Medium
Dr. Michael Savage MD,23,Male,Fresh Graduate,Administrator,7335.23,Bachelor,Family Home,Single,0,Manufacturing,['Photography'],aa4a8213-df00-4444-9cba-6a618760027e,2,14795.49,7663.1849999999995,14363.11,10661.43,4,770.13,46.125,2,151.54,1,1666.46,Paid,148.0,501,High
Mrs. Angela Brown,26,Female,Fresh Graduate,"Conservator, museum/gallery",9024.08,Bachelor,Rent,Married,5,Finance,"['Music', 'Reading', 'Cooking']",a04dcfaf-8d6a-494a-8288-ab9a57769290,2,15284.73,6806.17,17331.39,14001.64,4,1256.1100000000001,56.927499999999995,2,238.875,0,795.98,Paid,39.0,673,Medium
Maria Wagner,28,Male,Employed,Mining engineer,12068.5,Diploma,Family Home,Single,8,Finance,['Cooking'],98d9c53e-541f-4894-b931-371abfc3cbbc,2,23710.980000000003,5251.21,23543.769999999997,19494.47,3,693.56,65.45666666666666,2,163.05,0,656.96,Paid,128.0,673,Medium
Katherine Hernandez,22,Male,Contract,"Pharmacist, community",3965.82,Diploma,Rent,Single,1,Education,['Fitness'],97c299e1-d740-4756-8de8-3db92446f073,1,8823.16,3965.23,4322.37,2853.9,3,298.77,74.72666666666667,2,88.345,0,1753.66,Paid,113.0,533,High
Tammy Wilson,22,Male,Contract,Adult nurse,7011.78,Bachelor,Family Home,Single,4,Healthcare,"['Reading', 'Gaming', 'Cooking']",c2571e98-653d-45b6-8d80-c5e58e16d8a9,1,13384.85,9915.81,7336.28,5745.55,2,454.07,53.71,4,218.6225,0,1604.24,Paid,74.0,617,Medium
Cody Cochran,27,Female,Contract,"Development worker, international aid",8851.93,Bachelor,Rent,Married,9,Technology,"['Music', 'Photography', 'Reading']",bcf72115-dcb4-4bf7-a593-adfdffbb059a,2,19246.15,4501.635,17623.059999999998,14040.849999999999,2,342.43,61.08,3,140.34333333333333,0,976.22,Paid,71.0,553,High
Dr. Elizabeth Wilson,27,Male,Fresh Graduate,"Surveyor, planning and development",14933.09,Diploma,Family Home,Single,1,Technology,"['Gaming', 'Sports', 'Music']",f06e71dc-4cc5-4db6-ad35-52bb2501d4be,2,23451.33,8310.22,28471.95,21298.85,3,932.21,70.41666666666667,4,223.375,1,1980.92,Paid,99.0,621,Medium
Diana Armstrong,26,Female,Contract,Research scientist (maths),2619.32,Bachelor,Family Home,Single,5,Healthcare,['Traveling'],199f9657-b2a6-4408-ada5-651ad2febece,2,14900.34,3497.58,4994.68,3982.01,4,1201.97,45.905,4,207.925,0,904.07,Paid,99.0,567,High
Thomas Taylor,26,Female,Employed,Special educational needs teacher,6706.93,Bachelor,Family Home,Single,8,Manufacturing,"['Music', 'Fitness', 'Traveling']",5af4321d-4785-48f2-b15b-745796b3dc2c,1,4326.18,7453.01,6222.97,5227.43,4,949.96,45.2925,4,133.365,0,1327.77,Paid,144.0,536,High
Theresa Hammond,24,Male,Contract,"Nurse, children's",9541.85,Bachelor,Rent,Married,0,Technology,"['Traveling', 'Fitness']",0dd79553-6416-464c-9a08-c1b0d6945051,1,12473.47,4939.42,10283.35,8498.13,4,936.1,72.8875,4,241.72500000000002,0,1912.33,Paid,120.0,511,High
Tyler Montgomery,23,Female,Contract,Herbalist,13615.75,Master,Rent,Single,4,Manufacturing,"['Sports', 'Reading', 'Gaming']",bdf4d7bf-f76a-4175-b6f9-4edd0c80b5e6,2,14294.37,6860.25,26058.38,22908.78,2,437.41,52.260000000000005,4,145.82,0,928.52,Paid,59.0,609,Medium
Gina Smith,28,Female,Contract,Copy,4750.37,Master,Rent,Single,9,Healthcare,['Music'],3224808e-5d86-4d9f-80b1-62bfe48955eb,2,9741.86,3768.41,9549.74,7954.82,2,467.68,18.96,3,214.14000000000001,0,1574.38,Paid,40.0,693,Medium
Allison Moore,26,Male,Fresh Graduate,Operations geologist,5656.44,Master,Family Home,Married,2,Manufacturing,"['Fitness', 'Reading']",74bc5d8d-10db-4253-923c-dc058d8efcf2,1,7257.49,3655.71,5721.14,4476.94,2,676.8299999999999,28.12,4,152.17,0,1077.39,Paid,145.0,619,Medium
Barry Stone,29,Male,Fresh Graduate,Media buyer,11234.02,Diploma,Rent,Married,3,Finance,"['Traveling', 'Fitness', 'Photography']",9ecaf911-e227-4f4b-909b-e27df02cbe81,1,7556.3,5479.82,11057.43,9451.53,3,604.25,59.10999999999999,4,162.6625,0,1333.42,Paid,42.0,502,High
Brandy Davis,24,Male,Contract,Jewellery designer,12885.31,Master,Rent,Married,7,Technology,"['Sports', 'Photography', 'Fitness']",2f0ad8a1-5bf0-4960-a6ab-4117f7edeb8b,2,17311.1,3693.505,24623.739999999998,19241.43,2,654.13,67.97,3,109.96333333333332,0,1203.32,Paid,40.0,619,Medium
Mary Burnett,30,Female,Fresh Graduate,Chief Financial Officer,4546.46,Bachelor,Family Home,Single,0,Manufacturing,"['Photography', 'Traveling', 'Music']",f219e6e0-a741-4208-aa6c-05425cd7998a,2,8980.119999999999,3985.5600000000004,9756.26,5922.799999999999,3,471.88,40.24666666666667,3,182.59333333333333,0,1767.97,Paid,53.0,567,High
Tina Chavez,21,Male,Fresh Graduate,"Surveyor, minerals",7037.26,Bachelor,Family Home,Married,4,Healthcare,"['Music', 'Gaming', 'Cooking']",9c7c4acc-e3a1-4aa9-a68f-892fb9cbe5b7,2,5734.43,5960.105,13971.52,11078.89,4,948.56,56.835,2,162.76500000000001,0,887.69,Paid,41.0,433,High
Cindy Moreno,25,Female,Contract,Research scientist (medical),11804.22,Master,Rent,Single,6,Finance,"['Gaming', 'Music', 'Photography']",dd790da7-8e36-44cc-ab20-959c85d8a779,1,2139.0,1545.92,11223.14,8870.34,2,435.42999999999995,68.135,3,125.13666666666667,0,1785.39,Paid,111.0,556,High
Erin Miller,25,Female,Fresh Graduate,Air cabin crew,13933.16,Bachelor,Family Home,Single,2,Manufacturing,['Cooking'],7bae2be9-9e4d-45cd-b8fc-794a0e55e0e6,1,14273.65,9302.8,13441.75,10856.9,3,519.0,56.826666666666675,4,218.38750000000002,0,1029.69,Paid,150.0,495,High
Jordan Lynn,21,Female,Contract,Associate Professor,3385.54,Master,Family Home,Single,3,Technology,['Music'],7a2090c9-4aea-4346-9b72-8cc2b5b0ec67,2,8619.099999999999,4235.41,6808.26,5706.47,4,786.25,51.809999999999995,2,147.835,0,959.35,Paid,147.0,549,High
Jay Hopkins,29,Male,Employed,Dispensing optician,7639.92,Diploma,Rent,Married,9,Technology,"['Music', 'Sports']",fbf66799-a8c1-46e6-b315-04a551ef64e7,2,21432.71,4993.035,15319.759999999998,11676.4,4,1243.94,51.535000000000004,2,80.415,0,966.53,Paid,78.0,621,Medium
David Mitchell DDS,25,Female,Fresh Graduate,Health and safety inspector,11027.28,Bachelor,Rent,Married,0,Technology,"['Gaming', 'Traveling', 'Cooking']",660d02f4-12f5-4989-87a5-2a7348d7a27d,2,18212.13,7420.285,22907.620000000003,16893.26,2,919.3299999999999,60.19499999999999,3,86.95666666666666,0,636.69,Paid,78.0,530,High
Walter Hart,30,Female,Employed,Fitness centre manager,12371.03,Master,Rent,Single,5,Manufacturing,['Music'],7ba6df7a-77a6-4318-a766-28fac009890f,1,14005.98,7161.39,12185.16,10361.27,4,1213.69,50.34,2,194.765,0,1180.12,Paid,147.0,443,High
Joshua Castro,28,Female,Employed,"Therapist, speech and language",3979.09,Diploma,Family Home,Single,9,Healthcare,"['Cooking', 'Photography']",2db1983b-665d-4e65-bd81-1aae1079cb65,2,16787.04,5590.3099999999995,8230.61,5194.370000000001,3,910.3699999999999,65.28333333333333,2,201.47500000000002,0,1600.83,Paid,112.0,622,Medium
Timothy Fisher,25,Male,Employed,Gaffer,5626.36,Bachelor,Rent,Married,0,Finance,"['Gaming', 'Sports']",fc9ab75f-1fb0-445b-827f-f8c22b37c1a0,1,2756.92,9033.99,5733.68,4787.24,2,114.7,27.545,4,169.0675,0,986.49,Paid,98.0,494,High
Jessica Clark,30,Male,Fresh Graduate,Exhibition designer,8536.48,Master,Family Home,Married,4,Finance,['Reading'],ba4400e3-9315-421d-b294-793638fd8958,1,11649.1,9294.22,8632.8,5786.23,2,555.49,73.41499999999999,2,240.465,1,564.74,Paid,76.0,626,Medium
Taylor Harris,24,Male,Fresh Graduate,Insurance underwriter,13478.37,Diploma,Family Home,Married,7,Technology,['Photography'],07c4569f-687b-4507-848b-ad6eeadde676,2,19278.36,7963.92,27550.2,19820.58,2,421.98999999999995,39.85,2,135.995,0,972.83,Paid,72.0,554,High
Linda Merritt,28,Male,Fresh Graduate,Trade union research officer,4321.38,Master,Rent,Single,0,Education,['Reading'],852c6d56-c57b-498d-971b-c34cc9f7ee35,2,16855.56,8799.54,8615.03,6832.35,4,1037.38,19.46,3,148.24666666666667,0,1190.28,Paid,109.0,491,High
Stacey Jones,30,Female,Fresh Graduate,Chartered loss adjuster,5044.43,Diploma,Family Home,Single,4,Healthcare,"['Cooking', 'Music', 'Fitness']",1689a513-0ffc-45e3-afc4-a05b691a76bf,1,7539.08,762.45,5446.01,3942.04,4,1042.18,37.2825,3,141.24333333333334,1,1018.57,Paid,85.0,483,High
Lisa Klein,29,Female,Employed,Insurance broker,10298.5,Bachelor,Rent,Single,9,Manufacturing,"['Cooking', 'Music']",277d2cd2-ae0e-46a2-af7b-75ee785aaba1,2,17749.2,6777.295,21517.629999999997,15250.31,3,1341.81,56.330000000000005,3,224.00333333333333,0,1592.72,Paid,84.0,495,High
Diana Miller,27,Female,Employed,Licensed conveyancer,14059.69,Bachelor,Rent,Married,0,Healthcare,"['Sports', 'Fitness']",afd756ee-0e01-46b7-8019-b43278e6ed7e,1,1853.71,3288.55,15261.19,12154.01,3,812.48,58.61666666666667,3,207.37,0,1809.7,Paid,83.0,433,High
Kathryn Rivas,22,Male,Employed,Equities trader,4470.57,Diploma,Rent,Single,5,Manufacturing,"['Reading', 'Gaming']",e156c223-72a6-4ec8-b2e1-21bf89a1098f,1,6465.59,7241.21,4759.93,3919.6,4,756.88,53.725,2,193.77499999999998,0,1664.79,Paid,84.0,575,High
Jessica Hernandez,23,Male,Fresh Graduate,Government social research officer,5844.62,Bachelor,Rent,Married,7,Healthcare,"['Traveling', 'Fitness']",7563a11b-73af-410e-a1a9-874eb2a3a6a3,1,9939.2,5080.73,5460.36,5214.14,4,792.5799999999999,85.785,3,236.58666666666667,1,1275.85,Paid,116.0,529,High
Frank Nichols,28,Female,Employed,Health service manager,10853.58,Diploma,Rent,Married,0,Education,['Cooking'],f5fab7b0-7163-4e42-9e61-34f98fe67ef5,1,1232.75,1764.01,10506.95,7018.22,2,534.97,42.36,4,159.1225,0,792.68,Paid,85.0,688,Medium
Peggy Jacobson,25,Female,Employed,"Horticulturist, commercial",13699.85,Bachelor,Family Home,Single,5,Healthcare,"['Fitness', 'Sports', 'Music']",f31d03cb-7081-4e24-b3b1-21f17fc93d49,1,12789.72,7760.41,14264.06,8867.58,2,81.55,66.83500000000001,2,75.395,1,987.02,Paid,124.0,630,Medium
Brittany Baker,24,Male,Contract,"Accountant, chartered certified",3818.21,Master,Rent,Married,6,Finance,['Reading'],a3e86a79-17e1-4028-8624-53d0a5de31eb,2,25695.489999999998,2371.38,8135.08,5713.860000000001,3,1203.29,74.96333333333332,2,205.16000000000003,1,1841.12,Paid,87.0,476,High
Jordan Russell,24,Male,Employed,Community arts worker,6921.85,Diploma,Family Home,Married,1,Education,"['Reading', 'Sports']",11f76f2f-9d7e-43e2-8191-dbbfa374ba91,2,20889.550000000003,6318.24,13541.46,9784.060000000001,3,459.7,79.18,4,195.915,0,1035.16,Paid,92.0,557,High
Donald Gibbs,24,Female,Fresh Graduate,Statistician,8563.89,Diploma,Rent,Married,4,Education,"['Photography', 'Traveling', 'Sports']",437038cc-ed15-4eef-83f4-d9c52b17202e,1,9187.81,6460.54,8507.18,7235.93,3,807.6600000000001,35.080000000000005,3,159.24333333333334,0,1438.75,Paid,86.0,665,Medium
Kathy Lara,22,Female,Fresh Graduate,Intelligence analyst,14834.89,Master,Rent,Single,6,Healthcare,"['Music', 'Fitness', 'Sports']",beb9b011-3e0f-4f44-8518-8f281c434de1,2,6322.900000000001,4610.44,31169.33,24149.92,4,538.91,61.5025,3,276.4433333333333,0,544.35,Paid,47.0,527,High
Donna Juarez,30,Male,Employed,Dentist,3617.12,Bachelor,Rent,Single,1,Technology,['Gaming'],a9be51d4-e9c4-4e40-b4c3-96b0cc1bd9ba,1,12271.68,3174.59,3499.69,2591.26,4,1105.74,33.9075,4,183.6325,1,750.01,Paid,130.0,487,High
Lauren Ross,22,Male,Employed,Chief of Staff,5455.06,Diploma,Rent,Married,3,Healthcare,"['Cooking', 'Music', 'Gaming']",0a6b4ae3-3cc1-4d8f-92f0-344745011b33,1,10691.46,4303.39,5337.53,4501.6,3,412.33000000000004,69.63,3,180.16,0,1769.71,Paid,143.0,616,Medium
Chelsea Marsh,21,Male,Employed,Press photographer,9798.52,Bachelor,Family Home,Single,7,Healthcare,"['Reading', 'Gaming']",f4feb5c3-d847-4567-bd78-8bc0371dcecd,1,6973.81,4942.93,8900.57,6751.05,2,492.61,49.54,3,269.1566666666667,0,1917.75,Paid,110.0,525,High
Jill Rivera,24,Female,Contract,Energy engineer,12174.7,Master,Rent,Single,2,Finance,"['Gaming', 'Sports', 'Fitness']",f5b83a75-6a6f-4a37-a748-387c68694fc3,1,12775.46,8456.14,12157.25,10168.7,2,491.52000000000004,56.795,3,145.54333333333332,0,961.52,Paid,30.0,622,Medium
Blake Nelson,21,Male,Employed,IT technical support officer,4949.44,Bachelor,Rent,Single,4,Technology,"['Sports', 'Fitness']",24b198f9-25f4-4928-b292-9f62d316a5fa,1,2681.21,8090.41,4738.93,4003.92,4,1525.46,69.35,4,249.19,0,1173.59,Paid,51.0,592,High
Nicolas Rivera,25,Male,Fresh Graduate,Consulting civil engineer,6415.25,Master,Family Home,Married,6,Manufacturing,"['Music', 'Cooking']",23b66e3a-87cb-4911-845e-dc6a02f6006a,2,12714.619999999999,5871.344999999999,13075.58,9569.83,4,1271.34,38.49,3,242.00333333333333,0,1818.37,Paid,135.0,427,High
Harold Watson,22,Female,Contract,Call centre manager,10538.86,Master,Family Home,Married,0,Education,"['Traveling', 'Fitness']",fff32de3-01d5-4994-9f78-744bd7cbe290,1,7681.14,5409.62,10849.31,8950.34,4,1168.62,52.635000000000005,2,144.24,0,1353.54,Paid,75.0,598,High
Kristen Craig,27,Male,Fresh Graduate,Optometrist,13780.42,Master,Family Home,Single,3,Education,"['Reading', 'Fitness', 'Music']",f0a3dde6-0423-49d9-9362-4e2903e5963f,2,11968.73,6288.27,28848.52,20860.72,2,419.58000000000004,34.995,3,164.64,0,939.84,Paid,32.0,530,High
Karen Wagner,30,Male,Fresh Graduate,"Social research officer, government",3056.94,Bachelor,Rent,Single,6,Finance,"['Music', 'Sports']",2d5e467c-5acd-404f-aec7-d64bb743726c,1,9240.54,5648.81,3346.61,2744.02,4,1024.93,63.655,3,110.97666666666667,0,866.38,Paid,86.0,552,High
Randy Simon,22,Female,Fresh Graduate,Community pharmacist,7588.65,Diploma,Rent,Married,2,Healthcare,['Fitness'],2fc6548f-e978-4c84-b756-5cac9bcee261,2,16525.67,8205.095000000001,15017.400000000001,9567.47,3,605.26,47.0,4,182.6225,0,954.85,Paid,119.0,592,High
